Date,Timestamp,Open,High,Low,Close,Volume
20130415,12:00:00,23.931,24.414,22.993,23.414,760.3299854
20130415,16:00:00,23.413,23.664,22.773,22.853,536.3399894
20130415,20:00:00,22.854,23.012,22.563,22.712,182.5159963
20130416,0:00:00,22.712,22.865,22.023,22.623,381.8099917
20130416,4:00:00,22.623,23.613,22.623,23.274,442.8399906
20130416,8:00:00,23.274,23.779,22.962,23.525,609.4699874
20130416,12:00:00,23.527,23.971,23.243,23.764,652.3899872
20130416,16:00:00,23.763,23.805,23.203,23.444,421.7799909
20130416,20:00:00,23.445,23.568,23.355,23.47,73.46599843
20130417,0:00:00,23.461,23.733,23.324,23.414,322.1299932
20130417,4:00:00,23.416,23.551,23.124,23.362,416.3499913
20130417,8:00:00,23.352,23.474,23.004,23.163,362.2499927
20130417,12:00:00,23.163,23.694,22.856,23.353,564.2599891
20130417,16:00:00,23.347,23.416,23.064,23.216,326.7299936
20130417,20:00:00,23.216,23.434,23.216,23.247,59.13399885
20130418,0:00:00,23.245,23.31,22.45,23.131,392.4099915
20130418,4:00:00,23.133,23.275,22.875,23.236,401.9499918
20130418,8:00:00,23.236,23.647,23.217,23.531,373.959993
20130418,12:00:00,23.536,23.674,23.097,23.298,509.8199897
20130418,16:00:00,23.291,23.344,23.12,23.177,217.0299956
20130418,20:00:00,23.183,23.374,23.132,23.325,49.037999
20130419,0:00:00,23.329,23.473,23.116,23.403,228.3799949
20130419,4:00:00,23.406,23.843,23.373,23.666,218.4699953
20130419,8:00:00,23.664,23.725,23.417,23.454,169.2899964
20130419,12:00:00,23.444,23.545,23.134,23.223,397.2799928
20130419,16:00:00,23.222,23.274,22.903,23.184,267.5499951
20130419,20:00:00,23.184,23.244,23.159,23.228,12.50999976
20130421,20:00:00,23.354,23.354,23.214,23.264,60.7979988
20130422,0:00:00,23.264,23.546,23.119,23.505,282.7399937
20130422,4:00:00,23.505,23.599,23.335,23.358,271.0799941
20130422,8:00:00,23.356,23.694,23.315,23.577,241.1899954
20130422,12:00:00,23.575,23.624,23.274,23.353,331.8199936
20130422,16:00:00,23.355,23.497,23.278,23.384,126.2199974
20130422,20:00:00,23.384,23.444,23.258,23.274,36.54799922
20130423,0:00:00,23.274,23.453,23.18,23.203,226.039995
20130423,4:00:00,23.201,23.274,22.604,22.738,283.2599937
20130423,8:00:00,22.736,23.146,22.644,22.974,304.1399936
20130423,12:00:00,22.966,23.095,22.745,22.984,349.7499928
20130423,16:00:00,22.986,23.009,22.825,22.95,117.7799975
20130423,20:00:00,22.947,22.974,22.889,22.926,37.85999919
20130424,0:00:00,22.929,23.169,22.908,23.093,248.0299945
20130424,4:00:00,23.096,23.363,23.076,23.113,205.0799956
20130424,8:00:00,23.116,23.118,22.86,23.016,216.1599959
20130424,12:00:00,23.013,23.261,22.855,22.996,431.6999931
20130424,16:00:00,22.993,23.184,22.868,23.179,148.1999976
20130424,20:00:00,23.184,23.184,23.113,23.166,33.8139993
20130425,0:00:00,23.164,23.391,23.068,23.347,198.2199958
20130425,4:00:00,23.347,23.494,23.154,23.238,207.3099959
20130425,8:00:00,23.241,23.404,23.204,23.274,177.7599966
20130425,12:00:00,23.274,24.054,23.268,23.964,470.699993
20130425,16:00:00,23.968,24.375,23.962,24.294,276.7499956
20130425,20:00:00,24.289,24.484,24.263,24.454,57.92399878
20130426,0:00:00,24.454,24.824,24.282,24.422,278.9699938
20130426,4:00:00,24.422,24.437,24.074,24.082,246.8499946
20130426,8:00:00,24.083,24.244,23.875,23.996,283.6599937
20130426,12:00:00,24.001,24.518,23.662,23.714,508.0999891
20130426,16:00:00,23.718,24.083,23.627,23.898,283.689994
20130426,20:00:00,23.895,23.982,23.879,23.932,10.53999978
20130428,20:00:00,24.066,24.123,23.953,24.026,33.56199935
20130429,0:00:00,24.03,24.26,24,24.193,87.09999811
20130429,4:00:00,24.194,24.394,24.164,24.352,140.4099969
20130429,8:00:00,24.348,24.414,24.215,24.355,188.3099964
20130429,12:00:00,24.361,24.474,24.075,24.292,387.6499926
20130429,16:00:00,24.294,24.354,24.125,24.344,223.3299959
20130429,20:00:00,24.344,24.584,24.344,24.434,47.985999
20130430,0:00:00,24.434,24.532,24.283,24.314,86.35999809
20130430,4:00:00,24.305,24.459,24.036,24.407,209.5999954
20130430,8:00:00,24.403,24.424,24.274,24.323,192.779996
20130430,12:00:00,24.317,24.364,24.033,24.194,365.9299929
20130430,16:00:00,24.192,24.284,24.124,24.284,142.4399974
20130430,20:00:00,24.283,24.349,24.253,24.323,39.81599918
20130501,0:00:00,24.324,24.355,24.21,24.274,91.42999806
20130501,4:00:00,24.273,24.275,24.123,24.127,56.12999885
20130501,8:00:00,24.131,24.171,23.815,23.903,160.9999966
20130501,12:00:00,23.903,23.974,23.245,23.301,471.9399915
20130501,16:00:00,23.295,23.923,23.283,23.653,266.2799952
20130501,20:00:00,23.654,23.684,23.583,23.663,38.14199921
20130502,0:00:00,23.664,23.695,23.395,23.486,139.8599969
20130502,4:00:00,23.488,23.66,23.434,23.557,134.4499971
20130502,8:00:00,23.556,23.894,23.544,23.733,200.5299961
20130502,12:00:00,23.733,24.204,23.721,23.853,536.6999913
20130502,16:00:00,23.864,23.944,23.749,23.813,214.3499959
20130502,20:00:00,23.807,23.864,23.759,23.765,35.29199931
20130503,0:00:00,23.767,24.124,23.723,24.037,148.829997
20130503,4:00:00,24.035,24.154,23.973,24.073,176.7499969
20130503,8:00:00,24.073,24.364,24.03,24.092,279.2699962
20130503,12:00:00,24.094,24.384,23.427,23.837,420.9659925
20130503,16:00:00,23.839,24.114,23.833,24.084,208.2799961
20130503,20:00:00,24.084,24.104,24.032,24.032,6.905999855
20130505,20:00:00,24.153,24.154,24.044,24.114,28.84799938
20130506,0:00:00,24.111,24.423,24.1,24.182,143.889997
20130506,4:00:00,24.183,24.284,24.103,24.153,131.7599974
20130506,8:00:00,24.155,24.274,24.084,24.144,127.4899977
20130506,12:00:00,24.148,24.194,23.843,23.914,328.5199943
20130506,16:00:00,23.913,24.007,23.85,23.993,145.6499977
20130506,20:00:00,23.994,24.054,23.955,23.961,29.55199936
20130507,0:00:00,23.955,24.004,23.655,23.767,198.9899956
20130507,4:00:00,23.766,23.821,23.554,23.697,241.8099947
20130507,8:00:00,23.697,23.814,23.625,23.745,145.749997
20130507,12:00:00,23.748,23.814,23.434,23.794,376.5199927
20130507,16:00:00,23.796,23.974,23.793,23.922,216.0799967
20130507,20:00:00,23.914,23.943,23.803,23.851,33.03399929
20130508,0:00:00,23.853,24.024,23.777,23.944,175.5199964
20130508,4:00:00,23.945,23.974,23.823,23.921,143.3699971
20130508,8:00:00,23.918,23.983,23.737,23.961,200.9899956
20130508,12:00:00,23.962,24.084,23.703,23.774,445.5099926
20130508,16:00:00,23.773,24.002,23.674,23.909,193.5699963
20130508,20:00:00,23.912,23.959,23.884,23.9,33.41399927
20130509,0:00:00,23.9,24.174,23.808,24.115,222.269995
20130509,4:00:00,24.116,24.173,23.975,24.052,137.7399971
20130509,8:00:00,24.045,24.114,23.941,24.004,179.6999967
20130509,12:00:00,24.003,24.003,23.734,23.908,340.5499932
20130509,16:00:00,23.905,23.961,23.543,23.684,211.0699956
20130509,20:00:00,23.684,23.744,23.523,23.61,41.5939991
20130510,0:00:00,23.605,23.824,23.561,23.784,124.2999973
20130510,4:00:00,23.783,23.904,23.677,23.745,113.1299976
20130510,8:00:00,23.747,23.784,23.284,23.413,202.6499961
20130510,12:00:00,23.413,23.464,23.164,23.315,384.6699926
20130510,16:00:00,23.306,23.824,23.305,23.793,281.389995
20130510,20:00:00,23.791,23.873,23.761,23.793,13.37999972
20130512,20:00:00,23.779,23.851,23.678,23.701,56.59199874
20130513,0:00:00,23.701,23.824,23.492,23.652,275.2299946
20130513,4:00:00,23.653,23.744,23.541,23.573,259.1299952
20130513,8:00:00,23.564,23.771,23.508,23.739,213.9599955
20130513,12:00:00,23.742,23.824,23.587,23.772,358.8039947
20130513,16:00:00,23.773,23.804,23.613,23.615,176.9199975
20130513,20:00:00,23.619,23.694,23.604,23.674,34.18799929
20130514,0:00:00,23.674,23.785,23.643,23.714,167.4799965
20130514,4:00:00,23.714,23.773,23.643,23.688,158.2299974
20130514,8:00:00,23.686,23.704,23.334,23.438,183.0099962
20130514,12:00:00,23.435,23.654,23.117,23.483,377.7599927
20130514,16:00:00,23.484,23.484,23.358,23.364,171.5299967
20130514,20:00:00,23.365,23.48,23.363,23.469,26.08199946
20130515,0:00:00,23.466,23.467,23.228,23.292,174.5099969
20130515,4:00:00,23.289,23.327,22.883,22.906,209.2599955
20130515,8:00:00,22.918,23.052,22.844,22.984,209.6799955
20130515,12:00:00,22.986,23.038,22.493,22.694,421.7859908
20130515,16:00:00,22.7,22.845,22.503,22.521,233.909995
20130515,20:00:00,22.521,22.644,22.502,22.623,51.3739989
20130516,0:00:00,22.622,22.811,22.543,22.734,173.6099964
20130516,4:00:00,22.737,22.756,22.234,22.255,219.0099955
20130516,8:00:00,22.255,22.388,22.104,22.325,264.9499943
20130516,12:00:00,22.326,22.814,22.144,22.604,500.4459913
20130516,16:00:00,22.614,22.794,22.593,22.704,305.529995
20130516,20:00:00,22.702,22.714,22.6,22.663,49.64399895
20130517,0:00:00,22.669,22.787,22.502,22.514,216.7499954
20130517,4:00:00,22.511,22.744,22.475,22.529,236.2999949
20130517,8:00:00,22.526,22.604,22.405,22.47,154.889997
20130517,12:00:00,22.467,22.694,22.224,22.335,439.6439911
20130517,16:00:00,22.326,22.441,22.154,22.174,248.1499948
20130517,20:00:00,22.166,22.243,22.155,22.166,14.58599971
20130519,20:00:00,21.064,21.574,20.817,21.469,104.1599977
20130520,0:00:00,21.472,21.822,21.178,21.254,174.0499962
20130520,4:00:00,21.251,21.485,21.225,21.399,138.929997
20130520,8:00:00,21.397,21.814,21.369,21.763,198.4719961
20130520,12:00:00,21.763,22.333,21.52,22.317,467.1979916
20130520,16:00:00,22.324,23.094,22.305,23.032,300.2199939
20130520,20:00:00,23.034,23.044,22.643,22.683,51.76399896
20130521,0:00:00,22.683,22.712,22.43,22.633,195.539996
20130521,4:00:00,22.625,22.927,22.585,22.635,234.389995
20130521,8:00:00,22.636,22.679,22.253,22.463,296.8799937
20130521,12:00:00,22.463,22.481,22.064,22.411,480.2299902
20130521,16:00:00,22.41,22.61,22.303,22.376,311.6399944
20130521,20:00:00,22.376,22.514,22.354,22.475,31.23599936
20130522,0:00:00,22.474,22.708,22.433,22.497,135.329997
20130522,4:00:00,22.495,22.705,22.45,22.639,173.1099964
20130522,8:00:00,22.635,22.864,22.525,22.773,206.7899958
20130522,12:00:00,22.773,23.334,22.323,22.653,575.0539888
20130522,16:00:00,22.653,22.679,22.19,22.263,362.6699926
20130522,20:00:00,22.274,22.346,22.149,22.201,54.36199885
20130523,0:00:00,22.198,22.337,21.965,22.125,221.2699951
20130523,4:00:00,22.128,22.438,22.104,22.294,243.4599947
20130523,8:00:00,22.293,22.615,22.261,22.535,350.719995
20130523,12:00:00,22.544,22.644,22.211,22.372,504.5879902
20130523,16:00:00,22.366,22.686,22.363,22.631,267.7899949
20130523,20:00:00,22.633,22.635,22.484,22.494,26.18399945
20130524,0:00:00,22.493,22.644,22.358,22.593,135.689997
20130524,4:00:00,22.591,22.643,22.485,22.533,185.3399964
20130524,8:00:00,22.531,22.614,22.367,22.514,191.439996
20130524,12:00:00,22.514,22.571,22.289,22.548,307.3779941
20130524,16:00:00,22.54,22.578,22.312,22.353,130.4899976
20130524,20:00:00,22.353,22.384,22.222,22.222,8.457999944
20130526,20:00:00,22.302,22.433,22.302,22.389,25.45599947
20130527,0:00:00,22.385,22.588,22.325,22.553,78.70999828
20130527,4:00:00,22.555,22.704,22.543,22.673,117.0999978
20130527,8:00:00,22.669,22.754,22.624,22.648,157.2699972
20130527,12:00:00,22.643,22.684,22.609,22.653,73.22999855
20130527,16:00:00,22.654,22.684,22.58,22.589,19.13999967
20130527,20:00:00,22.603,22.65,22.563,22.63,23.36199951
20130528,0:00:00,22.629,22.642,22.446,22.524,82.68999826
20130528,4:00:00,22.519,22.544,22.443,22.47,110.6099978
20130528,8:00:00,22.47,22.483,22.254,22.318,203.269996
20130528,12:00:00,22.326,22.634,22.162,22.473,389.5199925
20130528,16:00:00,22.473,22.514,22.203,22.293,259.7599954
20130528,20:00:00,22.292,22.348,22.253,22.321,35.0599993
20130529,0:00:00,22.324,22.46,22.28,22.341,122.9999974
20130529,4:00:00,22.345,22.401,22.178,22.214,183.0299961
20130529,8:00:00,22.214,22.444,22.204,22.375,215.5099955
20130529,12:00:00,22.375,22.444,22.247,22.397,283.1199943
20130529,16:00:00,22.402,22.516,22.383,22.465,145.7999976
20130529,20:00:00,22.465,22.524,22.453,22.514,25.10299951
20130530,0:00:00,22.514,22.583,22.364,22.499,111.8599976
20130530,4:00:00,22.499,22.797,22.453,22.711,223.3599961
20130530,8:00:00,22.711,22.814,22.609,22.634,248.0299952
20130530,12:00:00,22.633,23.104,22.431,22.963,481.8079922
20130530,16:00:00,22.964,23.014,22.684,22.742,168.3399967
20130530,20:00:00,22.744,22.861,22.72,22.814,31.9719993
20130531,0:00:00,22.816,22.907,22.713,22.804,118.1999974
20130531,4:00:00,22.806,22.87,22.626,22.648,127.6799972
20130531,8:00:00,22.647,22.733,22.434,22.456,195.529996
20130531,12:00:00,22.447,22.488,22.159,22.305,364.6999919
20130531,16:00:00,22.303,22.385,22.16,22.182,137.9999969
20130531,20:00:00,22.183,22.235,22.067,22.078,6.879999852
20130602,20:00:00,22.255,22.44,22.242,22.42,25.66799946
20130603,0:00:00,22.418,22.491,22.318,22.379,101.0099977
20130603,4:00:00,22.381,22.466,22.338,22.425,123.8699972
20130603,8:00:00,22.425,22.556,22.401,22.549,163.3499963
20130603,12:00:00,22.55,22.945,22.326,22.84,330.9299926
20130603,16:00:00,22.84,22.905,22.714,22.744,134.969997
20130603,20:00:00,22.744,22.746,22.662,22.699,26.71999941
20130604,0:00:00,22.696,22.78,22.617,22.654,98.5399978
20130604,4:00:00,22.65,22.696,22.538,22.567,198.5799968
20130604,8:00:00,22.578,22.645,22.384,22.392,302.4199956
20130604,12:00:00,22.394,22.505,22.278,22.466,330.2499934
20130604,16:00:00,22.467,22.562,22.41,22.546,128.319998
20130604,20:00:00,22.543,22.571,22.491,22.533,22.86599952
20130605,0:00:00,22.533,22.652,22.44,22.627,147.8699971
20130605,4:00:00,22.626,22.691,22.504,22.534,172.8999969
20130605,8:00:00,22.534,22.584,22.345,22.495,201.399997
20130605,12:00:00,22.496,22.754,22.494,22.613,416.3099939
20130605,16:00:00,22.614,22.674,22.47,22.533,149.9599973
20130605,20:00:00,22.533,22.557,22.493,22.494,17.11999964
20130606,0:00:00,22.491,22.54,22.434,22.48,108.7499976
20130606,4:00:00,22.481,22.512,22.317,22.371,173.6199966
20130606,8:00:00,22.371,22.711,22.367,22.601,217.6999957
20130606,12:00:00,22.598,22.747,22.397,22.604,318.9179946
20130606,16:00:00,22.604,22.894,22.6,22.694,262.8699948
20130606,20:00:00,22.691,22.691,22.565,22.583,26.18199946
20130607,0:00:00,22.574,22.814,22.574,22.71,149.8099968
20130607,4:00:00,22.697,22.784,22.623,22.633,178.4599971
20130607,8:00:00,22.632,22.715,22.492,22.557,220.1299953
20130607,12:00:00,22.556,22.657,21.719,21.853,536.2199898
20130607,16:00:00,21.846,21.913,21.569,21.579,191.2899968
20130607,20:00:00,21.583,21.654,21.566,21.573,19.33999967
20130609,20:00:00,21.62,21.786,21.435,21.735,72.09999847
20130610,0:00:00,21.731,21.834,21.728,21.818,82.21999844
20130610,4:00:00,21.816,21.845,21.546,21.594,131.5999973
20130610,8:00:00,21.59,21.814,21.403,21.755,212.6299958
20130610,12:00:00,21.761,22.044,21.702,21.992,370.9499935
20130610,16:00:00,21.985,22.081,21.89,21.912,147.8499974
20130610,20:00:00,21.905,22.014,21.782,21.88,59.10599885
20130611,0:00:00,21.882,21.936,21.836,21.874,70.26999849
20130611,4:00:00,21.873,21.929,21.635,21.658,161.4699965
20130611,8:00:00,21.657,21.759,21.506,21.645,289.8299938
20130611,12:00:00,21.641,21.739,21.476,21.694,350.0599931
20130611,16:00:00,21.694,21.786,21.624,21.646,132.8199976
20130611,20:00:00,21.649,21.754,21.547,21.701,49.18199907
20130612,0:00:00,21.705,21.813,21.658,21.783,83.18999832
20130612,4:00:00,21.784,21.864,21.635,21.818,125.8799973
20130612,8:00:00,21.813,21.863,21.712,21.804,135.1799971
20130612,12:00:00,21.802,22.021,21.65,21.896,367.8899923
20130612,16:00:00,21.894,21.916,21.735,21.749,139.2199972
20130612,20:00:00,21.752,21.804,21.697,21.697,24.46999949
20130613,0:00:00,21.695,21.983,21.672,21.882,144.8899971
20130613,4:00:00,21.876,21.915,21.764,21.797,156.4099967
20130613,8:00:00,21.799,21.855,21.754,21.787,142.6599969
20130613,12:00:00,21.784,21.957,21.567,21.633,330.899993
20130613,16:00:00,21.625,21.908,21.578,21.783,163.4299966
20130613,20:00:00,21.786,21.886,21.773,21.82,36.27599925
20130614,0:00:00,21.821,21.847,21.709,21.763,113.9599977
20130614,4:00:00,21.764,21.811,21.706,21.793,136.1099973
20130614,8:00:00,21.796,21.809,21.687,21.743,207.2499955
20130614,12:00:00,21.755,22.534,21.714,22.099,393.7719916
20130614,16:00:00,22.096,22.118,21.996,22.066,121.1799974
20130614,20:00:00,22.073,22.073,21.999,22.009,7.859999824
20130616,20:00:00,22.121,22.121,22.003,22.043,16.6939997
20130617,0:00:00,22.041,22.054,21.958,22.004,84.45999869
20130617,4:00:00,22.003,22.014,21.923,21.985,86.90999841
20130617,8:00:00,21.982,21.984,21.794,21.805,95.74999828
20130617,12:00:00,21.805,21.94,21.666,21.83,131.6259974
20130617,16:00:00,21.83,21.874,21.791,21.833,63.9299987
20130617,20:00:00,21.833,21.891,21.832,21.884,16.10599969
20130618,0:00:00,21.884,21.947,21.872,21.883,88.08999805
20130618,4:00:00,21.895,21.909,21.744,21.847,133.0099971
20130618,8:00:00,21.845,21.871,21.705,21.76,141.7699969
20130618,12:00:00,21.761,21.889,21.52,21.645,288.4999938
20130618,16:00:00,21.638,21.758,21.592,21.625,120.8699978
20130618,20:00:00,21.625,21.716,21.616,21.695,19.58799958
20130619,0:00:00,21.694,21.737,21.554,21.599,97.76999785
20130619,4:00:00,21.6,21.726,21.57,21.669,99.20999779
20130619,8:00:00,21.672,21.773,21.601,21.74,124.2899973
20130619,12:00:00,21.735,21.825,21.644,21.712,188.5799962
20130619,16:00:00,21.709,21.804,21.261,21.344,248.0919948
20130619,20:00:00,21.344,21.394,21.178,21.19,45.08199905
20130620,0:00:00,21.187,21.297,21.151,21.233,119.0199974
20130620,4:00:00,21.233,21.288,20.116,20.197,222.3899951
20130620,8:00:00,20.197,20.41,19.697,20.257,389.7899913
20130620,12:00:00,20.259,20.26,19.806,19.876,490.209989
20130620,16:00:00,19.873,19.972,19.617,19.622,307.0699931
20130620,20:00:00,19.622,19.807,19.604,19.614,37.78999925
20130621,0:00:00,19.614,19.894,19.383,19.83,175.6199963
20130621,4:00:00,19.843,19.985,19.733,19.845,183.2899963
20130621,8:00:00,19.844,19.958,19.673,19.903,294.0699949
20130621,12:00:00,19.904,20.006,19.739,19.95,435.8999929
20130621,16:00:00,19.964,20.134,19.884,20.063,207.849996
20130621,20:00:00,20.066,20.104,20.033,20.056,6.799999867
20130623,20:00:00,20.115,20.221,20.06,20.193,39.91999914
20130624,0:00:00,20.193,20.198,19.854,19.896,168.4299962
20130624,4:00:00,19.896,19.91,19.535,19.655,216.8299952
20130624,8:00:00,19.65,19.778,19.574,19.711,211.0099953
20130624,12:00:00,19.723,19.896,19.477,19.529,344.7899923
20130624,16:00:00,19.53,19.86,19.452,19.635,233.7699948
20130624,20:00:00,19.635,19.703,19.559,19.695,31.04399932
20130625,0:00:00,19.695,19.804,19.547,19.609,144.0299968
20130625,4:00:00,19.608,19.788,19.463,19.729,180.979996
20130625,8:00:00,19.715,19.85,19.684,19.789,169.0699962
20130625,12:00:00,19.788,19.804,19.544,19.654,341.0399924
20130625,16:00:00,19.653,19.659,19.551,19.597,111.8099975
20130625,20:00:00,19.595,19.625,19.554,19.554,24.39599948
20130626,0:00:00,19.554,19.632,18.729,18.913,308.8299931
20130626,4:00:00,18.912,19.056,18.609,18.631,287.6999936
20130626,8:00:00,18.632,18.724,18.426,18.664,335.5399925
20130626,12:00:00,18.666,19.04,18.585,18.714,371.1499917
20130626,16:00:00,18.71,18.773,18.488,18.512,189.9299958
20130626,20:00:00,18.508,18.652,18.485,18.583,36.82799922
20130627,0:00:00,18.587,18.982,18.587,18.754,174.4299961
20130627,4:00:00,18.757,18.901,18.688,18.786,182.8499959
20130627,8:00:00,18.785,18.811,18.532,18.737,245.9199945
20130627,12:00:00,18.733,18.903,18.706,18.87,346.3699923
20130627,16:00:00,18.864,18.892,18.38,18.508,397.7199911
20130627,20:00:00,18.507,18.571,18.447,18.569,49.06799892
20130628,0:00:00,18.57,18.953,18.194,18.775,321.9099928
20130628,4:00:00,18.774,18.93,18.649,18.856,240.6399946
20130628,8:00:00,18.861,18.927,18.77,18.788,182.0499959
20130628,12:00:00,18.783,19.471,18.529,19.426,508.6699886
20130628,16:00:00,19.404,19.641,19.24,19.622,265.8499941
20130628,20:00:00,19.623,19.677,19.58,19.672,18.93999982
20130630,20:00:00,19.61,20.095,19.595,19.902,68.01199857
20130701,0:00:00,19.907,19.927,19.379,19.67,210.8999953
20130701,4:00:00,19.674,19.888,19.582,19.693,205.7299954
20130701,8:00:00,19.686,19.779,19.431,19.464,199.0099956
20130701,12:00:00,19.464,19.82,19.403,19.735,357.999992
20130701,16:00:00,19.736,19.765,19.479,19.614,157.3199965
20130701,20:00:00,19.613,19.673,19.571,19.653,25.99199944
20130702,0:00:00,19.653,19.773,19.571,19.687,176.4599961
20130702,4:00:00,19.687,19.815,19.611,19.711,166.2599963
20130702,8:00:00,19.707,19.801,19.51,19.577,170.7399962
20130702,12:00:00,19.578,19.698,19.364,19.445,290.1499935
20130702,16:00:00,19.443,19.494,19.254,19.341,183.0499959
20130702,20:00:00,19.34,19.46,19.335,19.424,37.7699992
20130703,0:00:00,19.425,19.615,19.394,19.46,135.869997
20130703,4:00:00,19.459,19.551,19.345,19.46,173.2999961
20130703,8:00:00,19.454,19.91,19.439,19.794,214.8099952
20130703,12:00:00,19.795,19.865,19.566,19.777,357.5999922
20130703,16:00:00,19.778,19.81,19.651,19.8,121.0199974
20130703,20:00:00,19.799,19.861,19.689,19.807,28.22799939
20130704,0:00:00,19.805,19.843,19.642,19.687,130.8699971
20130704,4:00:00,19.686,19.72,19.608,19.608,122.1499973
20130704,8:00:00,19.614,19.626,19.482,19.547,117.3199974
20130704,12:00:00,19.545,19.613,19.415,19.511,87.97999803
20130704,16:00:00,19.512,19.572,19.507,19.536,11.83999974
20130704,20:00:00,19.525,19.571,19.519,19.543,12.52199974
20130705,0:00:00,19.542,19.609,19.297,19.319,119.0299973
20130705,4:00:00,19.314,19.343,19.118,19.18,130.0199972
20130705,8:00:00,19.181,19.39,19.029,19.26,138.6799969
20130705,12:00:00,19.262,19.309,18.693,18.787,303.4899935
20130705,16:00:00,18.783,18.907,18.756,18.845,86.59999813
20130705,20:00:00,18.84,18.88,18.819,18.88,7.279999902
20130707,20:00:00,18.938,19.112,18.831,18.864,69.78399909
20130708,0:00:00,18.868,18.998,18.706,18.77,126.4899972
20130708,4:00:00,18.77,18.976,18.729,18.905,98.5899978
20130708,8:00:00,18.905,19.217,18.905,19.169,160.5699964
20130708,12:00:00,19.166,19.291,19.052,19.079,228.4199951
20130708,16:00:00,19.084,19.105,19.055,19.065,74.93999838
20130708,20:00:00,19.066,19.098,18.996,18.997,26.79999941
20130709,0:00:00,18.997,19.425,18.985,19.374,181.279996
20130709,4:00:00,19.379,19.503,19.316,19.376,154.0899969
20130709,8:00:00,19.373,19.392,19.063,19.143,151.4499967
20130709,12:00:00,19.145,19.348,19.104,19.2,260.8699947
20130709,16:00:00,19.2,19.254,19.13,19.224,117.4699974
20130709,20:00:00,19.222,19.293,19.186,19.22,24.32399947
20130710,0:00:00,19.22,19.302,19.012,19.075,137.7899969
20130710,4:00:00,19.077,19.266,19.041,19.21,133.799997
20130710,8:00:00,19.208,19.422,19.179,19.368,133.909997
20130710,12:00:00,19.369,19.403,19.193,19.266,207.9699956
20130710,16:00:00,19.266,19.417,19.084,19.137,212.2699956
20130710,20:00:00,19.133,19.927,19.122,19.769,107.2019977
20130711,0:00:00,19.769,19.973,19.641,19.857,216.6199953
20130711,4:00:00,19.864,20.266,19.822,20.031,307.3199938
20130711,8:00:00,20.028,20.074,19.785,19.832,146.7699968
20130711,12:00:00,19.834,20.158,19.809,19.941,285.6599941
20130711,16:00:00,19.946,20.18,19.906,20.167,155.4399969
20130711,20:00:00,20.165,20.174,20.078,20.097,46.69599905
20130712,0:00:00,20.097,20.209,19.92,19.968,142.1799971
20130712,4:00:00,19.965,19.989,19.754,19.783,131.6299971
20130712,8:00:00,19.782,19.859,19.638,19.774,134.439997
20130712,12:00:00,19.775,19.912,19.735,19.847,204.3099956
20130712,16:00:00,19.845,19.949,19.787,19.898,93.88999794
20130712,20:00:00,19.898,19.918,19.857,19.918,2.859999945
20130714,20:00:00,19.882,20.153,19.882,20.029,56.23399899
20130715,0:00:00,20.029,20.134,19.889,20.012,178.6699962
20130715,4:00:00,20.013,20.087,19.862,19.921,126.0339972
20130715,8:00:00,19.921,19.921,19.708,19.75,128.4619972
20130715,12:00:00,19.75,19.908,19.599,19.859,176.1599963
20130715,16:00:00,19.859,19.984,19.811,19.958,79.70999847
20130715,20:00:00,19.959,19.964,19.883,19.884,36.15599923
20130716,0:00:00,19.881,19.909,19.681,19.768,142.049997
20130716,4:00:00,19.771,19.89,19.706,19.842,120.1999973
20130716,8:00:00,19.842,20.054,19.792,19.969,156.8599966
20130716,12:00:00,19.97,20.044,19.845,19.954,220.4129953
20130716,16:00:00,19.954,20.025,19.922,20.02,67.9799986
20130716,20:00:00,20.021,20.046,19.932,19.958,31.09399935
20130717,0:00:00,19.957,20.005,19.815,19.938,137.8199971
20130717,4:00:00,19.938,19.97,19.78,19.82,147.5299969
20130717,8:00:00,19.819,19.856,19.753,19.841,133.2999972
20130717,12:00:00,19.846,20.153,19.278,19.336,396.699992
20130717,16:00:00,19.332,19.499,19.27,19.326,153.0199967
20130717,20:00:00,19.322,19.395,19.291,19.375,41.39999914
20130718,0:00:00,19.376,19.435,19.335,19.377,100.4699978
20130718,4:00:00,19.376,19.388,19.251,19.31,116.3299974
20130718,8:00:00,19.308,19.505,19.301,19.476,154.2399967
20130718,12:00:00,19.476,19.569,19.24,19.472,274.8599942
20130718,16:00:00,19.477,19.482,19.332,19.365,102.5499978
20130718,20:00:00,19.366,19.408,19.342,19.398,27.2759994
20130719,0:00:00,19.399,19.571,19.345,19.509,94.88999788
20130719,4:00:00,19.51,19.613,19.372,19.381,109.2299976
20130719,8:00:00,19.381,19.502,19.311,19.449,134.5399971
20130719,12:00:00,19.448,19.528,19.329,19.478,165.3899967
20130719,16:00:00,19.483,19.559,19.444,19.516,79.43999887
20130719,20:00:00,19.521,19.521,19.467,19.477,8.129999928
20130721,20:00:00,19.536,19.922,19.526,19.833,65.50999856
20130722,0:00:00,19.833,19.945,19.669,19.895,148.3399967
20130722,4:00:00,19.9,20.041,19.857,19.894,158.9199966
20130722,8:00:00,19.892,19.989,19.858,19.965,147.8399972
20130722,12:00:00,19.966,20.559,19.966,20.51,351.6899929
20130722,16:00:00,20.512,20.594,20.428,20.464,146.1499969
20130722,20:00:00,20.469,20.59,20.457,20.479,32.79999934
20130723,0:00:00,20.479,20.5,20.27,20.337,131.9699976
